Geneid;sorted.step1.CH100_B8_C_hisat2.bam;sorted.step1.CH16_B8_C_hisat2.bam;sorted.step1.CH44_B8_C_hisat2.bam;sorted.step1.CH13_B8_EAB_hisat2.bam;sorted.step1.CH41_B8_EAB_hisat2.bam;sorted.step1.CH97_B8_EAB_hisat2.bam
FRAEX38873_v2_000135400;588;395;638;147;304;310
FRAEX38873_v2_000135410;584;789;1053;3474;2257;3100
FRAEX38873_v2_000135420;156;253;334;594;407;869
FRAEX38873_v2_000135430;2903;4255;5326;2298;4040;3861
FRAEX38873_v2_000135440;73;293;229;344;766;244
FRAEX38873_v2_000135450;0;0;0;223;2;284
FRAEX38873_v2_000135470;270;0;0;527;10;4990
FRAEX38873_v2_000135480;0;18;12;42;34;112
FRAEX38873_v2_000135500;0;10;27;81;80;99
FRAEX38873_v2_000135510;18;0;1;0;0;0
FRAEX38873_v2_000135520;34;44;75;71;64;57
FRAEX38873_v2_000135530;0;0;1;3;2;2
FRAEX38873_v2_000135540;0;0;0;0;13;9
FRAEX38873_v2_000135550;0;0;0;0;0;3
FRAEX38873_v2_000135560;0;0;0;0;0;0
FRAEX38873_v2_000135570;1004;2004;3417;1898;2042;2760
FRAEX38873_v2_000135580;1585;1183;1553;1605;2626;1853
FRAEX38873_v2_000135590;4;47;57;34;32;41
FRAEX38873_v2_000135600;39;18;12;34;14;16
FRAEX38873_v2_000135630;95;42;67;264;199;264
FRAEX38873_v2_000135640;0;0;0;0;0;0
FRAEX38873_v2_000135660;688;890;820;562;684;819
FRAEX38873_v2_000135670;9085;10353;9421;3011;4289;4341
FRAEX38873_v2_000135680;1256;1675;1797;684;1920;1438
FRAEX38873_v2_000135690;0;0;0;0;4;27
FRAEX38873_v2_000135700;214;339;323;265;253;224
FRAEX38873_v2_000135710;2859;5386;5317;3942;4999;2949
FRAEX38873_v2_000135720;0;0;2;0;0;0
FRAEX38873_v2_000135730;2233;2506;3252;2277;2550;3061
FRAEX38873_v2_000135740;508;526;941;551;732;740
FRAEX38873_v2_000135750;1853;2410;3026;1697;1600;1847
FRAEX38873_v2_000135760;91;139;213;152;194;152
FRAEX38873_v2_000135770;0;0;0;0;0;0
FRAEX38873_v2_000135780;622;844;925;899;848;937
FRAEX38873_v2_000135790;0;0;0;0;0;0
FRAEX38873_v2_000135800;0;0;0;0;0;0
FRAEX38873_v2_000135810;5489;9219;17573;17004;21147;24270
FRAEX38873_v2_000135820;1;0;3;1747;1436;4596
FRAEX38873_v2_000135830;117;137;192;270;237;280
FRAEX38873_v2_000135840;1606;1059;1159;1749;2143;2876
FRAEX38873_v2_000135850;0;0;0;0;0;0
FRAEX38873_v2_000135860;0;0;0;3;0;1
FRAEX38873_v2_000135870;0;0;0;0;0;0
FRAEX38873_v2_000135910;0;0;0;8;0;0
FRAEX38873_v2_000135920;1462;1073;1931;851;1272;1109
FRAEX38873_v2_000135930;2335;1384;1753;1073;1239;1260
FRAEX38873_v2_000135940;0;0;0;0;16;29
FRAEX38873_v2_000135950;180;568;1010;640;511;967
FRAEX38873_v2_000135960;0;0;0;0;0;0
FRAEX38873_v2_000135970;774;889;1440;377;530;257
FRAEX38873_v2_000135980;30;12;46;27;10;10
FRAEX38873_v2_000135990;36;155;65;2;3;0
FRAEX38873_v2_000136000;19;29;5;29;47;26
FRAEX38873_v2_000136010;109;91;128;94;135;134
FRAEX38873_v2_000136020;1182;1214;1540;2262;2454;2223
FRAEX38873_v2_000136030;921;3776;10230;3346;7079;3099
FRAEX38873_v2_000136210;271;236;300;444;336;414
FRAEX38873_v2_000136230;65;183;202;3747;1259;3011
FRAEX38873_v2_000136250;58;133;206;1238;3153;636
FRAEX38873_v2_000136260;1896;2550;2807;2371;2065;2979
FRAEX38873_v2_000136270;0;0;0;0;0;2
FRAEX38873_v2_000136280;0;0;0;3;0;1
FRAEX38873_v2_000136290;93;136;97;276;122;186
FRAEX38873_v2_000136300;3065;2533;2488;1270;1322;1372
FRAEX38873_v2_000136310;0;0;0;3;0;3
FRAEX38873_v2_000136320;275;487;714;706;368;819
FRAEX38873_v2_000136330;0;0;0;0;0;0
FRAEX38873_v2_000136340;44;67;185;32;24;70
FRAEX38873_v2_000136350;84;100;82;31;21;46
FRAEX38873_v2_000136360;808;689;845;1267;1199;1498
FRAEX38873_v2_000136370;3175;4300;4920;3880;3583;4352
FRAEX38873_v2_000136380;1137;1110;1273;1030;1135;1210
FRAEX38873_v2_000136390;4360;3479;4617;1145;2543;1434
FRAEX38873_v2_000136400;0;0;0;0;0;0
FRAEX38873_v2_000136410;0;0;5;0;0;0
FRAEX38873_v2_000136420;1642;3580;2996;5901;5099;3100
FRAEX38873_v2_000136430;790;428;351;430;702;519
FRAEX38873_v2_000136450;11;28;29;24;0;7
FRAEX38873_v2_000136460;1057;1496;1793;1134;1025;1336
FRAEX38873_v2_000136470;1106;1919;3033;2026;1642;2569
FRAEX38873_v2_000136480;30;21;49;13;8;17
FRAEX38873_v2_000136490;141;233;312;403;392;330
FRAEX38873_v2_000136500;42;45;200;75;77;50
FRAEX38873_v2_000136510;567;829;1148;843;576;667
FRAEX38873_v2_000136520;93;35;156;190;192;428
FRAEX38873_v2_000136530;28;7;8;48;4;33
FRAEX38873_v2_000136540;170;220;600;154;241;204
FRAEX38873_v2_000136550;504;638;629;1011;922;1174
FRAEX38873_v2_000136560;0;0;0;0;0;0
FRAEX38873_v2_000136570;788;1014;1363;668;689;945
FRAEX38873_v2_000136580;79;75;95;47;95;115
FRAEX38873_v2_000136780;0;1;47;5;3;1
FRAEX38873_v2_000136790;0;0;0;0;0;0
FRAEX38873_v2_000136800;663;966;1416;1568;1315;2011
FRAEX38873_v2_000136810;377;386;383;1172;902;1123
FRAEX38873_v2_000136820;1794;1108;2026;2130;1684;2991
FRAEX38873_v2_000136830;55;170;213;57;57;42
FRAEX38873_v2_000136840;61;20;26;35;4;33
FRAEX38873_v2_000136850;3794;3179;2714;2553;4061;2869
FRAEX38873_v2_000136860;5217;1866;2711;2985;2787;4673
FRAEX38873_v2_000136870;500;334;293;270;469;360
FRAEX38873_v2_000136880;860;659;870;696;764;806
FRAEX38873_v2_000136890;67;107;154;39;48;115
FRAEX38873_v2_000136900;656;1441;2495;1173;960;1640
FRAEX38873_v2_000136920;49;29;84;21;9;42
FRAEX38873_v2_000136930;5315;5795;4565;4585;3215;3444
FRAEX38873_v2_000136940;48;74;93;126;36;52
FRAEX38873_v2_000136950;0;4;9;3;27;6
FRAEX38873_v2_000136960;0;0;0;0;0;0
FRAEX38873_v2_000136970;0;0;0;1;0;8
FRAEX38873_v2_000136990;377;161;295;465;252;408
FRAEX38873_v2_000137000;0;0;0;0;0;0
FRAEX38873_v2_000137010;0;0;4;6;5;4
FRAEX38873_v2_000137020;190;0;0;28;4;42
FRAEX38873_v2_000137030;345;154;322;249;323;263
FRAEX38873_v2_000137040;431;449;594;415;362;505
FRAEX38873_v2_000137050;0;0;0;1;7;57
FRAEX38873_v2_000137080;1288;1094;1706;1508;1589;1679
FRAEX38873_v2_000137090;0;17;0;28;11;2
FRAEX38873_v2_000137100;0;0;0;0;0;3
FRAEX38873_v2_000137110;339;247;315;1309;1051;1224
FRAEX38873_v2_000137120;4;9;8;53;105;16
FRAEX38873_v2_000137130;2403;1166;1355;626;914;891
FRAEX38873_v2_000137160;0;0;0;0;0;0
FRAEX38873_v2_000137170;14;9;10;7;4;5
FRAEX38873_v2_000137180;1003;728;1142;457;866;791
FRAEX38873_v2_000137190;0;0;0;0;0;0
FRAEX38873_v2_000137200;0;0;4;1;1;3
FRAEX38873_v2_000137210;126;336;455;108;75;85
FRAEX38873_v2_000137220;0;0;0;0;0;0
FRAEX38873_v2_000137340;0;8;0;3;0;0
FRAEX38873_v2_000137370;30;26;14;4;0;1
FRAEX38873_v2_000137380;46;61;75;12;56;57
FRAEX38873_v2_000137390;654;1307;1986;1491;1179;2087
FRAEX38873_v2_000137410;85;90;138;443;504;282
FRAEX38873_v2_000137420;576;675;758;697;736;1062
FRAEX38873_v2_000137430;162;188;161;130;151;153
FRAEX38873_v2_000137440;5;52;41;12;61;27
FRAEX38873_v2_000137450;230;214;288;160;96;138
FRAEX38873_v2_000137460;151;296;95;91;195;92
FRAEX38873_v2_000137470;0;0;1;0;0;4
FRAEX38873_v2_000137480;1479;2653;4076;3231;3258;4034
FRAEX38873_v2_000137490;1712;933;1477;575;888;776
FRAEX38873_v2_000137500;10;22;26;137;46;129
FRAEX38873_v2_000137510;69;60;118;73;145;122
FRAEX38873_v2_000137520;442;599;668;728;710;1055
FRAEX38873_v2_000137530;1055;1502;2054;947;782;1075
FRAEX38873_v2_000137540;21;74;197;68;43;94
FRAEX38873_v2_000137560;0;0;0;0;0;0
FRAEX38873_v2_000137570;0;0;0;0;0;0
FRAEX38873_v2_000137580;0;0;0;0;0;0
FRAEX38873_v2_000137590;843;1212;1622;3212;2940;4258
FRAEX38873_v2_000137640;2967;2038;2556;643;781;905
FRAEX38873_v2_000137650;0;0;0;0;0;0
FRAEX38873_v2_000137660;0;0;0;0;0;0
FRAEX38873_v2_000137670;255;234;338;701;598;1011
FRAEX38873_v2_000137680;128;102;101;149;132;149
FRAEX38873_v2_000137690;38;42;46;146;242;63
FRAEX38873_v2_000137700;506;294;390;861;885;937
FRAEX38873_v2_000137710;74;233;393;108;282;116
FRAEX38873_v2_000137730;1326;1312;1636;1507;1732;1698
FRAEX38873_v2_000137740;0;0;3;1;1;3
FRAEX38873_v2_000137760;516;420;756;769;708;914
FRAEX38873_v2_000137770;0;0;4;0;0;0
FRAEX38873_v2_000137780;300;444;494;671;470;645
FRAEX38873_v2_000137790;10;18;0;3;1;0
FRAEX38873_v2_000137800;1095;1626;2187;1506;1496;1803
FRAEX38873_v2_000137920;143;246;286;182;335;125
FRAEX38873_v2_000137930;0;17;15;9;19;2
FRAEX38873_v2_000137950;2449;2858;2866;1028;1346;1360
FRAEX38873_v2_000137960;3160;4206;3629;7605;6413;6568
FRAEX38873_v2_000137970;840;300;320;1538;858;813
FRAEX38873_v2_000137980;535;857;1021;319;531;498
FRAEX38873_v2_000137990;205;710;883;757;1204;1229
FRAEX38873_v2_000138000;0;0;0;0;0;5
FRAEX38873_v2_000138010;1045;2758;3003;1881;1440;1921
FRAEX38873_v2_000138020;13;19;9;45;71;104
FRAEX38873_v2_000138050;0;0;0;136;1;692
FRAEX38873_v2_000138060;169;125;83;56;723;50
FRAEX38873_v2_000138070;113;17;23;158;159;265
FRAEX38873_v2_000138090;12607;8650;10442;1172;4611;1953
FRAEX38873_v2_000138100;483;677;1014;222;110;217
FRAEX38873_v2_000138110;147;119;229;139;208;112
FRAEX38873_v2_000138120;686;1452;1500;1712;405;1451
FRAEX38873_v2_000138130;0;1;3;0;14;2
FRAEX38873_v2_000138140;1929;1990;1301;33;140;123
FRAEX38873_v2_000138150;219;168;231;90;183;85
FRAEX38873_v2_000138160;830;577;1283;1911;1598;2655
FRAEX38873_v2_000138170;106;194;146;792;473;622
FRAEX38873_v2_000138180;1328;721;770;59;124;279
FRAEX38873_v2_000138190;1;8;39;11;11;0
FRAEX38873_v2_000138200;238;175;257;291;136;233
FRAEX38873_v2_000138210;0;0;0;3;24;14
FRAEX38873_v2_000138220;0;0;0;14;0;161
FRAEX38873_v2_000138230;689;985;1041;715;982;719
FRAEX38873_v2_000138240;2148;1187;2218;202;310;591
FRAEX38873_v2_000138250;2169;1558;1758;1061;1460;2203
FRAEX38873_v2_000138260;0;0;3;0;0;0
FRAEX38873_v2_000138270;19;10;28;16;15;37
FRAEX38873_v2_000138290;170;292;415;167;229;177
FRAEX38873_v2_000138300;0;0;0;0;0;0
FRAEX38873_v2_000138310;0;0;0;6;17;27
FRAEX38873_v2_000138320;7;112;276;23;25;58
FRAEX38873_v2_000138330;354;641;571;431;465;318
FRAEX38873_v2_000138340;5;0;0;2;35;4
FRAEX38873_v2_000138350;1491;2189;1749;3033;2538;2259
FRAEX38873_v2_000138360;206;149;238;195;154;170
FRAEX38873_v2_000138370;300;377;382;1321;876;507
FRAEX38873_v2_000138380;1;16;1;16;39;24
FRAEX38873_v2_000138390;76;98;84;116;372;131
FRAEX38873_v2_000138400;0;6;16;15;0;11
FRAEX38873_v2_000138410;142;181;489;29;22;153
FRAEX38873_v2_000138420;0;0;0;0;0;0
FRAEX38873_v2_000138430;0;0;0;0;0;0
FRAEX38873_v2_000138440;1742;1064;2117;36;124;101
FRAEX38873_v2_000138460;81;170;177;58;85;444
FRAEX38873_v2_000138470;628;837;1079;948;1144;957
FRAEX38873_v2_000138480;112;117;134;225;194;299
FRAEX38873_v2_000138490;5;32;19;217;279;79
FRAEX38873_v2_000138500;6;3;55;62;33;57
FRAEX38873_v2_000138510;0;0;0;0;1;0
FRAEX38873_v2_000138520;649;390;760;302;360;347
FRAEX38873_v2_000138530;1551;1337;1158;854;1191;1137
FRAEX38873_v2_000138540;2190;4883;12472;16184;14846;20581
FRAEX38873_v2_000138550;643;610;867;505;626;600
FRAEX38873_v2_000138560;258;94;125;90;74;90
FRAEX38873_v2_000138570;530;373;635;152;238;249
FRAEX38873_v2_000138580;217;155;161;152;228;174
FRAEX38873_v2_000138590;792;1015;1126;2118;1191;1957
FRAEX38873_v2_000138650;215;227;163;117;110;175
FRAEX38873_v2_000138660;307;301;249;33;45;71
FRAEX38873_v2_000138670;895;642;1057;489;708;476
FRAEX38873_v2_000138680;15;18;35;101;245;94
FRAEX38873_v2_000138690;993;1667;2168;1687;1566;1802
FRAEX38873_v2_000138710;44;38;30;7;28;22
FRAEX38873_v2_000138720;128;105;213;152;120;192
FRAEX38873_v2_000138730;0;0;0;0;0;0
FRAEX38873_v2_000138740;0;0;0;0;0;0
FRAEX38873_v2_000138750;0;0;0;0;0;0
FRAEX38873_v2_000138760;65;175;125;88;200;81
FRAEX38873_v2_000138770;119;127;161;228;204;244
FRAEX38873_v2_000138780;109;284;281;368;306;388
FRAEX38873_v2_000138790;776;1090;1281;2388;1614;1775
FRAEX38873_v2_000138800;0;0;0;2;0;0
FRAEX38873_v2_000138820;216;166;166;3500;2480;3605
FRAEX38873_v2_000138830;360;183;220;108;179;105
FRAEX38873_v2_000138840;12;0;7;8;1;0
FRAEX38873_v2_000138850;0;0;0;0;0;0
FRAEX38873_v2_000138860;1025;1507;1396;904;1081;1036
FRAEX38873_v2_000138870;55;131;131;1544;600;1152
FRAEX38873_v2_000138880;1;3;11;14;6;18
FRAEX38873_v2_000138890;332;493;802;3479;2031;3618
FRAEX38873_v2_000138900;299;193;293;141;671;149
FRAEX38873_v2_000138920;2677;1341;1193;493;788;896
FRAEX38873_v2_000138940;7;0;171;43;41;42
FRAEX38873_v2_000138950;29;28;63;446;193;440
FRAEX38873_v2_000138960;4;0;2;0;1;5
FRAEX38873_v2_000138970;0;1;0;0;8;0
FRAEX38873_v2_000138980;215;408;476;142;197;186
FRAEX38873_v2_000138990;66;36;61;170;137;298
FRAEX38873_v2_000139010;288;429;195;34;140;9
FRAEX38873_v2_000139020;1152;1026;1065;1092;1081;1117
FRAEX38873_v2_000139030;28;452;2322;124;124;526
FRAEX38873_v2_000139120;142;137;226;1029;441;891
FRAEX38873_v2_000139130;633;681;844;1033;1116;1176
FRAEX38873_v2_000139140;19;36;40;44;81;30
FRAEX38873_v2_000139150;879;649;834;291;651;758
FRAEX38873_v2_000139160;33;128;185;23;57;35
FRAEX38873_v2_000139170;354;348;308;187;346;512
FRAEX38873_v2_000139190;295;359;477;508;531;622
FRAEX38873_v2_000139210;449;607;1008;204;404;548
FRAEX38873_v2_000139230;0;0;0;0;0;0
FRAEX38873_v2_000139240;1665;538;1364;2085;774;2121
FRAEX38873_v2_000139250;103;8;44;6;0;11
FRAEX38873_v2_000139270;14;83;142;13;27;55
FRAEX38873_v2_000139300;1500;1692;1615;721;723;1064
FRAEX38873_v2_000139310;70;37;97;262;146;261
FRAEX38873_v2_000139320;1;0;0;3;0;0
FRAEX38873_v2_000139330;220;217;238;126;208;183
FRAEX38873_v2_000139340;1283;1327;1624;1679;1902;1803
FRAEX38873_v2_000139350;133;213;279;275;277;452
FRAEX38873_v2_000139360;380;376;411;632;607;943
FRAEX38873_v2_000139380;13;9;7;6;0;3
FRAEX38873_v2_000139390;55;36;44;27;42;34
FRAEX38873_v2_000139400;0;0;1;6;0;3
FRAEX38873_v2_000139410;1002;788;1111;784;1009;1225
FRAEX38873_v2_000139430;49;4;3;5;4;2
FRAEX38873_v2_000139440;415;232;334;338;520;273
FRAEX38873_v2_000139450;0;0;1;0;0;0
FRAEX38873_v2_000139470;0;0;0;0;0;0
FRAEX38873_v2_000139500;725;640;980;503;608;617
FRAEX38873_v2_000139510;0;1;0;6;3;0
FRAEX38873_v2_000139520;297;254;308;80;104;114
FRAEX38873_v2_000139530;0;0;0;0;0;0
FRAEX38873_v2_000139540;619;515;686;237;571;338
FRAEX38873_v2_000139550;159;76;96;135;154;210
FRAEX38873_v2_000139560;0;0;4;2;4;4
FRAEX38873_v2_000139570;121;191;282;241;320;235
FRAEX38873_v2_000139580;34;114;207;114;149;141
FRAEX38873_v2_000139590;23;28;16;24;35;16
FRAEX38873_v2_000139600;1128;1685;2051;573;692;894
FRAEX38873_v2_000139640;115;16;14;819;365;740
FRAEX38873_v2_000139650;1240;555;707;722;634;997
FRAEX38873_v2_000139660;710;600;1060;707;803;625
FRAEX38873_v2_000139670;18;24;23;28;31;40
FRAEX38873_v2_000139680;26;82;149;112;34;38
FRAEX38873_v2_000139690;435;444;535;504;568;506
FRAEX38873_v2_000139700;156;26;160;387;170;262
FRAEX38873_v2_000139710;0;0;0;15;6;3
FRAEX38873_v2_000139720;37;14;4;54;138;175
FRAEX38873_v2_000139730;1083;2007;2519;2966;2252;2934
FRAEX38873_v2_000139740;28;138;183;98;253;88
FRAEX38873_v2_000139750;338;259;403;883;814;1284
FRAEX38873_v2_000139760;95;63;60;22;23;43
FRAEX38873_v2_000139770;9;0;0;671;736;1232
FRAEX38873_v2_000139780;2499;1372;1943;61;359;498
FRAEX38873_v2_000139790;110;163;235;347;295;320
FRAEX38873_v2_000139800;1503;1894;1813;1039;1451;1293
FRAEX38873_v2_000139810;56;49;188;8;4;28
FRAEX38873_v2_000139820;0;0;0;13;0;6
FRAEX38873_v2_000139830;649;479;547;552;675;698
FRAEX38873_v2_000139840;1003;1010;1321;492;864;684
FRAEX38873_v2_000139850;895;1286;1552;738;758;933
FRAEX38873_v2_000139870;170;185;193;253;260;306
FRAEX38873_v2_000139880;116;119;145;93;48;101
FRAEX38873_v2_000139890;1884;4068;4935;4867;3469;4775
FRAEX38873_v2_000139900;450;708;508;626;935;745
FRAEX38873_v2_000139910;1993;1850;1557;251;631;298
FRAEX38873_v2_000139920;1947;2192;2808;2553;2700;2741
FRAEX38873_v2_000139930;1133;830;623;1121;1245;1267
FRAEX38873_v2_000139940;0;0;2;0;4;0
FRAEX38873_v2_000139950;0;0;0;0;0;0
FRAEX38873_v2_000139960;55;175;394;671;287;400
FRAEX38873_v2_000139970;930;1593;1513;1114;1382;1393
FRAEX38873_v2_000139980;281;175;238;85;143;175
FRAEX38873_v2_000139990;1265;613;453;12;61;106
FRAEX38873_v2_000140000;555;789;1120;721;802;959
FRAEX38873_v2_000140010;0;2;0;0;0;2
FRAEX38873_v2_000140020;351;1478;1864;633;399;988
FRAEX38873_v2_000140030;0;0;0;0;0;0
FRAEX38873_v2_000140040;0;0;0;0;0;2
FRAEX38873_v2_000140050;701;1595;2250;1202;1269;1945
FRAEX38873_v2_000140060;94;94;52;1110;914;950
FRAEX38873_v2_000140090;0;0;0;0;0;0
FRAEX38873_v2_000140100;2581;3898;3413;2223;2748;2519
FRAEX38873_v2_000140210;0;0;0;0;0;0
FRAEX38873_v2_000140220;918;1934;1514;2951;2506;2326
FRAEX38873_v2_000140230;855;715;977;782;762;813
FRAEX38873_v2_000140240;2732;3577;4062;2006;2458;3141
FRAEX38873_v2_000140250;139;211;303;0;0;17
FRAEX38873_v2_000140260;2025;1136;1720;524;619;568
FRAEX38873_v2_000140270;12;20;25;34;17;12
FRAEX38873_v2_000140350;7;8;21;7;11;28
FRAEX38873_v2_000140360;2375;7465;5792;2038;2045;1206
FRAEX38873_v2_000140390;1;3;9;29;14;34
FRAEX38873_v2_000140400;0;0;0;0;0;0
FRAEX38873_v2_000140410;2466;1695;1978;1272;1407;1908
FRAEX38873_v2_000140420;1;9;10;27;15;16
FRAEX38873_v2_000140430;205;230;176;1178;275;504
FRAEX38873_v2_000140440;0;0;0;0;0;0
FRAEX38873_v2_000140450;0;0;0;0;0;0
FRAEX38873_v2_000140460;386;194;323;479;493;499
FRAEX38873_v2_000140470;0;0;0;3;2;0
FRAEX38873_v2_000140480;1185;1189;1868;1878;1809;2100
FRAEX38873_v2_000140490;749;947;1512;386;555;578
FRAEX38873_v2_000140500;1;0;0;0;0;0
FRAEX38873_v2_000140510;10;63;70;295;146;304
FRAEX38873_v2_000140520;1818;2221;3133;1409;1307;1889
FRAEX38873_v2_000140530;12;34;39;170;60;181
FRAEX38873_v2_000140540;34;150;147;372;145;328
FRAEX38873_v2_000140550;68;33;45;94;85;293
FRAEX38873_v2_000140560;8;0;2;41;127;37
FRAEX38873_v2_000140570;8;18;6;281;147;363
FRAEX38873_v2_000140580;23;18;27;8;0;15
FRAEX38873_v2_000140590;2049;1620;2838;2759;2728;4165
FRAEX38873_v2_000140600;1596;2214;5554;5882;2158;9076
FRAEX38873_v2_000140610;43;344;637;463;99;930
FRAEX38873_v2_000140620;408;409;600;355;276;419
FRAEX38873_v2_000140630;219;328;341;837;908;892
FRAEX38873_v2_000140640;0;3;0;0;0;0
FRAEX38873_v2_000140700;3;2;11;0;0;0
FRAEX38873_v2_000140710;448;252;400;185;286;209
FRAEX38873_v2_000140720;1108;962;1150;666;917;621
FRAEX38873_v2_000140740;51;43;57;32;25;31
FRAEX38873_v2_000140750;21;30;1;313;169;1013
FRAEX38873_v2_000140760;196;497;497;185;118;172
FRAEX38873_v2_000140770;260;408;515;323;345;297
FRAEX38873_v2_000140780;493;484;253;115;282;330
FRAEX38873_v2_000140790;104;227;179;74;84;116
FRAEX38873_v2_000140800;0;0;0;0;0;0
FRAEX38873_v2_000140810;0;0;0;0;0;2
FRAEX38873_v2_000140830;0;0;0;89;83;406
FRAEX38873_v2_000140840;0;0;0;0;0;0
FRAEX38873_v2_000140850;370;439;595;224;367;549
FRAEX38873_v2_000140860;598;479;729;932;742;1050
FRAEX38873_v2_000140890;3175;3533;4628;4560;4511;6235
FRAEX38873_v2_000140900;21;16;15;17;12;13
FRAEX38873_v2_000140910;1052;1021;1446;890;1107;1364
FRAEX38873_v2_000140920;209;766;1341;1012;792;890
FRAEX38873_v2_000140930;488;386;571;634;775;483
FRAEX38873_v2_000140940;446;453;337;278;329;282
FRAEX38873_v2_000140950;626;640;1047;1034;864;1141
FRAEX38873_v2_000140960;926;2072;1938;533;705;833
FRAEX38873_v2_000140970;1552;1274;1074;417;660;549
FRAEX38873_v2_000140980;3381;3522;4207;2933;3712;3423
FRAEX38873_v2_000140990;270;423;462;474;773;664
FRAEX38873_v2_000141000;675;546;688;458;698;750
FRAEX38873_v2_000141010;4936;3487;5280;9040;5623;7491
FRAEX38873_v2_000141020;791;1117;1288;1676;2279;2008
FRAEX38873_v2_000141030;844;45;31;60;11;12
FRAEX38873_v2_000141040;13;18;60;33;138;32
FRAEX38873_v2_000141050;722;530;588;692;631;853
FRAEX38873_v2_000141060;181;240;284;854;1028;1050
FRAEX38873_v2_000141070;214;307;375;521;915;437
FRAEX38873_v2_000141080;124;72;157;97;135;82
FRAEX38873_v2_000141100;0;0;0;0;0;0
FRAEX38873_v2_000141110;17;108;117;60;63;21
FRAEX38873_v2_000141120;270;183;238;1006;515;476
FRAEX38873_v2_000141130;85;166;258;200;224;206
FRAEX38873_v2_000141140;0;0;0;2;0;0
FRAEX38873_v2_000141160;97;43;70;99;34;234
FRAEX38873_v2_000141180;16;0;5;0;2;3
FRAEX38873_v2_000141190;1570;2328;1981;1465;1399;2016
FRAEX38873_v2_000141200;37;46;62;43;35;89
FRAEX38873_v2_000141210;6462;983;2188;11556;4914;10602
FRAEX38873_v2_000141220;7178;14254;18922;25383;17456;29629
FRAEX38873_v2_000141230;238;184;431;7033;2079;7375
FRAEX38873_v2_000141250;2082;2886;4383;2247;2029;2832
FRAEX38873_v2_000141260;4028;3341;3737;1130;1958;1501
FRAEX38873_v2_000141270;2668;1562;1491;845;1147;1087
FRAEX38873_v2_000141280;1;0;1;0;0;0
FRAEX38873_v2_000141290;37;243;151;821;867;642
FRAEX38873_v2_000141380;0;0;3;0;0;0
FRAEX38873_v2_000141390;144;124;189;318;166;281
FRAEX38873_v2_000141400;5;10;43;34;20;47
FRAEX38873_v2_000141410;818;561;774;899;1083;1181
FRAEX38873_v2_000141420;9;0;1;0;0;0
FRAEX38873_v2_000141430;304;513;525;416;547;533
FRAEX38873_v2_000141440;235;101;135;227;131;103
FRAEX38873_v2_000141450;157;262;304;729;1198;866
FRAEX38873_v2_000141460;248;218;293;246;511;261
FRAEX38873_v2_000141470;0;0;0;28;10;8
FRAEX38873_v2_000141490;1075;1378;1551;2047;2022;1892
FRAEX38873_v2_000141510;0;0;0;0;0;0
FRAEX38873_v2_000141530;414;923;1022;3663;2229;2532
FRAEX38873_v2_000141540;1;0;10;337;162;327
FRAEX38873_v2_000141550;1010;1680;2548;1682;1556;2226
FRAEX38873_v2_000141560;29;64;121;40;22;39
FRAEX38873_v2_000141580;140;147;172;532;694;506
FRAEX38873_v2_000141590;17;18;14;85;105;80
FRAEX38873_v2_000141600;5;110;86;7;4;10
FRAEX38873_v2_000141610;0;0;0;0;0;0
FRAEX38873_v2_000141620;80;175;164;15;3;0
FRAEX38873_v2_000141630;48;230;283;267;267;146
FRAEX38873_v2_000141650;4342;1589;2021;65;177;141
FRAEX38873_v2_000141660;222;166;265;912;529;737
FRAEX38873_v2_000141670;696;1112;1483;1188;1060;1290
FRAEX38873_v2_000141680;0;0;0;13;0;54
FRAEX38873_v2_000141690;269;179;359;377;318;434
FRAEX38873_v2_000141710;751;199;363;118;262;126
FRAEX38873_v2_000141720;38;41;35;0;1;0
FRAEX38873_v2_000141730;116;223;347;37;82;68
FRAEX38873_v2_000141740;3;4;12;40;4;32
FRAEX38873_v2_000141750;492;389;403;189;287;238
FRAEX38873_v2_000141760;58;38;27;145;76;105
FRAEX38873_v2_000141770;24;60;44;23;29;12
FRAEX38873_v2_000141780;0;0;0;1;0;0
FRAEX38873_v2_000141800;1;11;19;315;65;1127
FRAEX38873_v2_000141810;14;57;136;13;4;32
FRAEX38873_v2_000141820;0;0;0;0;0;0
FRAEX38873_v2_000141830;69;115;123;0;0;20
FRAEX38873_v2_000141840;104;195;258;444;435;417
FRAEX38873_v2_000141880;0;0;0;0;0;0
FRAEX38873_v2_000141890;0;0;0;0;0;0
FRAEX38873_v2_000141900;0;0;0;0;1;0
FRAEX38873_v2_000141910;993;1414;1740;1434;1323;1994
FRAEX38873_v2_000141920;111;69;111;56;118;72
FRAEX38873_v2_000141930;537;512;803;818;731;799
FRAEX38873_v2_000141940;77;130;155;126;174;211
FRAEX38873_v2_000141950;2532;4640;5331;3562;3768;4296
FRAEX38873_v2_000141960;2616;1900;2594;1027;1756;1380
FRAEX38873_v2_000141970;0;3;3;64;4;19
FRAEX38873_v2_000141980;1996;1932;2147;1800;2105;1869
FRAEX38873_v2_000141990;13247;8639;9499;5313;7225;5482
FRAEX38873_v2_000142000;921;1210;1120;836;1422;680
FRAEX38873_v2_000142010;180;61;148;1758;1569;1222
FRAEX38873_v2_000142020;304;235;298;261;238;358
FRAEX38873_v2_000142030;605;329;548;554;742;589
FRAEX38873_v2_000142040;153;278;514;76;82;173
